subject,session,run_cond,spot,condition,component,window_start_ms,window_end_ms,selected_rank,channel_idx,latency_ms,amplitude_uv,channel,source_files,source_originals
09TI,55,MI,M1_AP,onset,n45,40.0,55.0,3,10,41.60000000000002,-5.669110636711121,CP1,session_55__set_2__cleaned_SOUND.mat; session_55__set_6__cleaned_SOUND.mat,01_09TI_M1_AP_55MSO_MI.hdf5; 05_09TI_M1_AP_50MSO_MI.hdf5
09TI,55,MI,M1_AP,onset,p60,55.0,70.0,1,12,58.80000000000001,11.822359257936478,Fp1,session_55__set_2__cleaned_SOUND.mat; session_55__set_6__cleaned_SOUND.mat,01_09TI_M1_AP_55MSO_MI.hdf5; 05_09TI_M1_AP_50MSO_MI.hdf5
09TI,55,MI,M1_AP,onset,p60,55.0,70.0,2,15,59.39999999999998,10.696404985785485,Fp2,session_55__set_2__cleaned_SOUND.mat; session_55__set_6__cleaned_SOUND.mat,01_09TI_M1_AP_55MSO_MI.hdf5; 05_09TI_M1_AP_50MSO_MI.hdf5
09TI,55,MI,M1_AP,onset,p60,55.0,70.0,3,47,58.80000000000001,10.141606160420924,Fpz,session_55__set_2__cleaned_SOUND.mat; session_55__set_6__cleaned_SOUND.mat,01_09TI_M1_AP_55MSO_MI.hdf5; 05_09TI_M1_AP_50MSO_MI.hdf5
09TI,55,MI,M1_AP,onset,n100,80.0,120.0,1,29,119.39999999999998,-9.676424896791577,P8,session_55__set_2__cleaned_SOUND.mat; session_55__set_6__cleaned_SOUND.mat,01_09TI_M1_AP_55MSO_MI.hdf5; 05_09TI_M1_AP_50MSO_MI.hdf5
09TI,55,MI,M1_AP,onset,n100,80.0,120.0,2,28,119.0,-9.654895784556865,CP6,session_55__set_2__cleaned_SOUND.mat; session_55__set_6__cleaned_SOUND.mat,01_09TI_M1_AP_55MSO_MI.hdf5; 05_09TI_M1_AP_50MSO_MI.hdf5
09TI,55,MI,M1_AP,onset,n100,80.0,120.0,3,63,118.60000000000002,-9.542631250619888,TP8,session_55__set_2__cleaned_SOUND.mat; session_55__set_6__cleaned_SOUND.mat,01_09TI_M1_AP_55MSO_MI.hdf5; 05_09TI_M1_AP_50MSO_MI.hdf5
09TI,55,MI,M1_AP,after,n20,10.0,25.0,1,40,14.600000000000023,-8.109434778690337,PO3,session_55__set_2__cleaned_SOUND.mat; session_55__set_6__cleaned_SOUND.mat,01_09TI_M1_AP_55MSO_MI.hdf5; 05_09TI_M1_AP_50MSO_MI.hdf5
09TI,55,MI,M1_AP,after,n20,10.0,25.0,2,52,14.600000000000023,-7.676804639697075,POz,session_55__set_2__cleaned_SOUND.mat; session_55__set_6__cleaned_SOUND.mat,01_09TI_M1_AP_55MSO_MI.hdf5; 05_09TI_M1_AP_50MSO_MI.hdf5
09TI,55,MI,M1_AP,after,n20,10.0,25.0,3,43,10.800000000000011,-7.668221217393875,P1,session_55__set_2__cleaned_SOUND.mat; session_55__set_6__cleaned_SOUND.mat,01_09TI_M1_AP_55MSO_MI.hdf5; 05_09TI_M1_AP_50MSO_MI.hdf5
09TI,55,MI,M1_AP,after,p30,20.0,40.0,1,12,39.60000000000002,12.724568895101548,Fp1,session_55__set_2__cleaned_SOUND.mat; session_55__set_6__cleaned_SOUND.mat,01_09TI_M1_AP_55MSO_MI.hdf5; 05_09TI_M1_AP_50MSO_MI.hdf5
09TI,55,MI,M1_AP,after,p30,20.0,40.0,2,34,39.19999999999999,12.349379502832889,AF7,session_55__set_2__cleaned_SOUND.mat; session_55__set_6__cleaned_SOUND.mat,01_09TI_M1_AP_55MSO_MI.hdf5; 05_09TI_M1_AP_50MSO_MI.hdf5
09TI,55,MI,M1_AP,after,p30,20.0,40.0,3,47,36.60000000000002,11.68352520942688,Fpz,session_55__set_2__cleaned_SOUND.mat; session_55__set_6__cleaned_SOUND.mat,01_09TI_M1_AP_55MSO_MI.hdf5; 05_09TI_M1_AP_50MSO_MI.hdf5
09TI,55,MI,M1_AP,after,n45,40.0,55.0,1,10,40.39999999999998,-6.452870884537697,CP1,session_55__set_2__cleaned_SOUND.mat; session_55__set_6__cleaned_SOUND.mat,01_09TI_M1_AP_55MSO_MI.hdf5; 05_09TI_M1_AP_50MSO_MI.hdf5
09TI,55,MI,M1_AP,after,n45,40.0,55.0,2,50,43.0,-6.434431648477912,CPz,session_55__set_2__cleaned_SOUND.mat; session_55__set_6__cleaned_SOUND.mat,01_09TI_M1_AP_55MSO_MI.hdf5; 05_09TI_M1_AP_50MSO_MI.hdf5
09TI,55,MI,M1_AP,after,n45,40.0,55.0,3,16,41.19999999999999,-6.115401557087898,Cz,session_55__set_2__cleaned_SOUND.mat; session_55__set_6__cleaned_SOUND.mat,01_09TI_M1_AP_55MSO_MI.hdf5; 05_09TI_M1_AP_50MSO_MI.hdf5
09TI,55,MI,M1_AP,after,p60,55.0,70.0,1,34,60.80000000000001,10.245442556738853,AF7,session_55__set_2__cleaned_SOUND.mat; session_55__set_6__cleaned_SOUND.mat,01_09TI_M1_AP_55MSO_MI.hdf5; 05_09TI_M1_AP_50MSO_MI.hdf5
09TI,55,MI,M1_AP,after,p60,55.0,70.0,2,12,59.80000000000001,9.653935715854168,Fp1,session_55__set_2__cleaned_SOUND.mat; session_55__set_6__cleaned_SOUND.mat,01_09TI_M1_AP_55MSO_MI.hdf5; 05_09TI_M1_AP_50MSO_MI.hdf5
09TI,55,MI,M1_AP,after,p60,55.0,70.0,3,15,63.80000000000001,8.541950187683106,Fp2,session_55__set_2__cleaned_SOUND.mat; session_55__set_6__cleaned_SOUND.mat,01_09TI_M1_AP_55MSO_MI.hdf5; 05_09TI_M1_AP_50MSO_MI.hdf5
09TI,55,MI,M1_AP,after,n100,80.0,120.0,1,62,87.80000000000001,-5.783770998716355,FT8,session_55__set_2__cleaned_SOUND.mat; session_55__set_6__cleaned_SOUND.mat,01_09TI_M1_AP_55MSO_MI.hdf5; 05_09TI_M1_AP_50MSO_MI.hdf5
09TI,55,MI,M1_AP,after,n100,80.0,120.0,2,27,87.19999999999999,-5.5224395370483395,FT10,session_55__set_2__cleaned_SOUND.mat; session_55__set_6__cleaned_SOUND.mat,01_09TI_M1_AP_55MSO_MI.hdf5; 05_09TI_M1_AP_50MSO_MI.hdf5
09TI,55,MI,M1_AP,after,n100,80.0,120.0,3,25,114.80000000000001,-5.244989134669304,FC6,session_55__set_2__cleaned_SOUND.mat; session_55__set_6__cleaned_SOUND.mat,01_09TI_M1_AP_55MSO_MI.hdf5; 05_09TI_M1_AP_50MSO_MI.hdf5
